url_length,num_dots,num_hyphens,num_digits,has_at_symbol,has_ip,num_subdomains,entropy,num_forms,num_inputs,has_password,num_iframes,keyword_score,bert_score
32,1,1,8,0,0,0,3.819548827786958,0,0,0,0,0,0.9384305477142334
113,2,0,7,0,0,1,5.311015083423823,1,23,0,0,14,0.9797890782356262
32,1,0,0,0,0,0,4.288909765557392,0,0,0,0,4,0.9990473389625549
57,2,0,0,0,0,1,4.074033112611565,0,0,0,0,0,0.9995619654655457
64,2,0,0,0,0,1,4.173283352803367,0,0,0,0,0,0.9995619654655457
35,2,0,4,0,0,1,4.107156230921613,0,0,0,0,0,0.9995619654655457
26,2,0,5,0,0,1,3.8731406795131327,1,2,0,1,17,0.9956965446472168
37,3,0,5,0,0,1,3.982856663324784,1,2,0,1,17,0.9956965446472168
28,2,0,5,0,0,1,3.7803946541231945,1,2,0,1,17,0.9956965446472168
39,3,0,5,0,0,1,3.935935796218897,1,2,0,1,17,0.9956965446472168
31,2,0,5,0,0,1,4.1313003425053605,1,2,0,1,17,0.9956965446472168
42,3,0,5,0,0,1,4.150913482602151,1,2,0,1,17,0.9956965446472168
30,2,0,5,0,0,1,4.148394345536403,1,2,0,1,17,0.9956965446472168
41,3,0,5,0,0,1,4.153062297660665,1,2,0,1,17,0.9956965446472168

